,w,k,covg,min_cluster_size,max_cluster_distance,num_cluster_tp,num_cluster_fp,num_gene_tp,num_gene_fp,num_non_unique_entries
1143,14,23,60,10,40,704,22,4289,21,0
1144,14,23,60,10,80,1180,32,4647,26,0
1145,14,23,60,10,160,1251,33,4665,23,0
1146,14,23,60,10,250,1264,35,4665,22,0
1147,14,23,60,10,320,1259,36,4660,25,0
1148,14,23,60,15,20,72,14,1306,20,0
1149,14,23,60,15,30,131,14,1960,18,0
1150,14,23,60,15,40,278,13,3303,19,0
1151,14,23,60,15,80,653,15,4314,19,0
1152,14,23,60,15,160,735,17,4396,18,0
1153,14,23,60,15,250,737,15,4395,18,0
1154,14,23,60,15,320,737,16,4396,21,0
1155,14,23,100,5,20,1341,43,4761,39,0
1156,14,23,100,5,30,1493,44,4821,40,0
1157,14,23,100,5,40,1770,62,4866,41,0
1158,14,23,100,5,80,2050,72,4905,43,0
1159,14,23,100,5,160,2108,89,4890,32,0
1160,14,23,100,5,250,2120,98,4881,27,0
1161,14,23,100,5,320,2113,94,4882,36,0
1162,14,23,100,10,20,307,21,3297,26,0
1163,14,23,100,10,30,452,19,3856,27,0
1164,14,23,100,10,40,763,21,4377,25,0
1165,14,23,100,10,80,1233,37,4682,27,0
1166,14,23,100,10,160,1291,32,4691,23,0
1167,14,23,100,10,250,1297,37,4686,24,0
1168,14,23,100,10,320,1299,38,4687,28,0
1169,14,23,100,15,20,83,10,1372,18,0
1170,14,23,100,15,30,140,13,2077,19,0
1171,14,23,100,15,40,299,14,3433,20,0
1172,14,23,100,15,80,700,15,4363,22,0
1173,14,23,100,15,160,777,17,4418,17,0
1174,14,23,100,15,250,775,17,4414,16,0
1175,14,23,100,15,320,775,18,4414,20,0
1176,14,27,15,5,20,2129,164,5098,84,0
1177,14,27,15,5,30,2175,165,5103,88,0
1178,14,27,15,5,40,2268,179,5117,88,0
1179,14,27,15,5,80,2429,175,5120,79,0
1180,14,27,15,5,160,2457,185,5083,71,0
1181,14,27,15,5,250,2458,185,5066,71,0
1182,14,27,15,5,320,2454,184,5067,80,0
1183,14,27,15,10,20,956,60,4496,61,0
1184,14,27,15,10,30,993,63,4526,57,0
1185,14,27,15,10,40,1191,77,4675,52,0
1186,14,27,15,10,80,1478,83,4810,54,0
1187,14,27,15,10,160,1524,81,4808,49,0
1188,14,27,15,10,250,1538,85,4807,52,0
1189,14,27,15,10,320,1528,83,4803,52,0
1190,14,27,15,15,20,439,22,3578,53,0
1191,14,27,15,15,30,481,17,3696,52,0
1192,14,27,15,15,40,625,23,4113,50,0
1193,14,27,15,15,80,905,37,4498,40,0
1194,14,27,15,15,160,973,34,4533,42,0
1195,14,27,15,15,250,977,36,4535,38,0
1196,14,27,15,15,320,972,36,4528,36,0
1197,14,27,30,5,20,749,19,4298,22,0
1198,14,27,30,5,30,816,23,4359,21,0
1199,14,27,30,5,40,990,24,4528,25,0
1200,14,27,30,5,80,1363,29,4698,25,0
1201,14,27,30,5,160,1505,41,4717,25,0
1202,14,27,30,5,250,1529,44,4724,26,0
1203,14,27,30,5,320,1526,46,4715,23,0
1204,14,27,30,10,20,145,10,2151,21,0
1205,14,27,30,10,30,167,8,2402,22,0
1206,14,27,30,10,40,303,9,3346,19,0
1207,14,27,30,10,80,695,11,4267,20,0
1208,14,27,30,10,160,825,15,4427,22,0
1209,14,27,30,10,250,857,16,4445,19,0
1210,14,27,30,10,320,852,16,4440,20,0
1211,14,27,30,15,20,37,7,869,19,0
1212,14,27,30,15,30,49,7,980,20,0
1213,14,27,30,15,40,95,10,1830,19,0
1214,14,27,30,15,80,327,8,3674,17,0
1215,14,27,30,15,160,457,9,4105,17,0
1216,14,27,30,15,250,463,10,4137,17,0
1217,14,27,30,15,320,465,11,4140,17,0
1218,14,27,60,5,20,1059,28,4592,26,0
1219,14,27,60,5,30,1109,29,4622,25,0
1220,14,27,60,5,40,1311,36,4705,22,0
1221,14,27,60,5,80,1644,48,4781,29,0
1222,14,27,60,5,160,1761,55,4801,27,0
1223,14,27,60,5,250,1771,55,4796,18,0
1224,14,27,60,5,320,1768,58,4797,21,0
1225,14,27,60,10,20,224,15,2763,18,0
1226,14,27,60,10,30,261,15,2992,20,0
1227,14,27,60,10,40,409,13,3780,15,0
1228,14,27,60,10,80,838,18,4452,20,0
1229,14,27,60,10,160,973,19,4538,17,0
1230,14,27,60,10,250,987,18,4545,17,0
1231,14,27,60,10,320,985,19,4547,18,0
1232,14,27,60,15,20,53,7,1106,15,0
1233,14,27,60,15,30,68,7,1270,13,0
1234,14,27,60,15,40,135,9,2303,13,0
1235,14,27,60,15,80,410,13,3945,12,0
1236,14,27,60,15,160,518,10,4212,15,0
1237,14,27,60,15,250,522,10,4220,15,0
1238,14,27,60,15,320,524,10,4216,15,0
1239,14,27,100,5,20,1127,24,4649,29,0
1240,14,27,100,5,30,1187,26,4682,28,0
1241,14,27,100,5,40,1413,35,4746,29,0
1242,14,27,100,5,80,1735,49,4813,34,0
1243,14,27,100,5,160,1832,52,4824,30,0
1244,14,27,100,5,250,1839,63,4813,22,0
1245,14,27,100,5,320,1833,63,4815,29,0
1246,14,27,100,10,20,228,10,2908,17,0
1247,14,27,100,10,30,265,12,3145,17,0
1248,14,27,100,10,40,441,16,3922,17,0
1249,14,27,100,10,80,892,19,4503,21,0
1250,14,27,100,10,160,1018,21,4571,18,0
1251,14,27,100,10,250,1022,21,4571,18,0
1252,14,27,100,10,320,1025,21,4574,17,0
1253,14,27,100,15,20,55,9,1150,13,0
1254,14,27,100,15,30,73,9,1304,14,0
1255,14,27,100,15,40,140,9,2443,14,0
1256,14,27,100,15,80,435,10,4041,10,0
1257,14,27,100,15,160,551,11,4252,14,0
1258,14,27,100,15,250,557,10,4255,15,0
1259,14,27,100,15,320,554,8,4258,13,0
1260,14,31,15,5,20,1962,134,5024,80,0
1261,14,31,15,5,30,1957,134,5020,80,0
1262,14,31,15,5,40,2014,134,5041,77,0
1263,14,31,15,5,80,2183,150,5048,80,0
1264,14,31,15,5,160,2237,156,5014,88,0
1265,14,31,15,5,250,2245,158,5006,85,0
1266,14,31,15,5,320,2245,157,5001,85,0
1267,14,31,15,10,20,876,44,4363,48,0
1268,14,31,15,10,30,877,43,4361,49,0
1269,14,31,15,10,40,1000,44,4493,45,0
1270,14,31,15,10,80,1243,56,4699,45,0
1271,14,31,15,10,160,1306,56,4726,45,0
1272,14,31,15,10,250,1310,57,4728,42,0
1273,14,31,15,10,320,1309,60,4718,39,0
1274,14,31,15,15,20,373,17,3393,42,0
1275,14,31,15,15,30,377,17,3406,42,0
1276,14,31,15,15,40,471,14,3748,40,0
1277,14,31,15,15,80,726,21,4309,37,0
1278,14,31,15,15,160,799,25,4420,32,0
1279,14,31,15,15,250,812,24,4424,33,0
1280,14,31,15,15,320,813,28,4422,31,0
1281,14,31,30,5,20,588,15,4106,19,0
1282,14,31,30,5,30,586,14,4121,20,0
1283,14,31,30,5,40,704,16,4273,18,0
1284,14,31,30,5,80,1004,21,4527,21,0
1285,14,31,30,5,160,1178,30,4576,21,0
1286,14,31,30,5,250,1201,27,4583,20,0
1287,14,31,30,5,320,1213,29,4593,19,0
1288,14,31,30,10,20,104,6,1840,16,0
1289,14,31,30,10,30,102,6,1876,16,0
1290,14,31,30,10,40,161,6,2483,17,0
1291,14,31,30,10,80,412,9,3779,15,0
1292,14,31,30,10,160,593,8,4165,18,0
1293,14,31,30,10,250,609,7,4198,18,0
1294,14,31,30,10,320,618,7,4196,19,0
1295,14,31,30,15,20,31,5,719,17,0
1296,14,31,30,15,30,32,4,724,19,0
1297,14,31,30,15,40,48,5,1109,15,0
1298,14,31,30,15,80,183,6,2881,15,0
1299,14,31,30,15,160,294,7,3730,16,0
1300,14,31,30,15,250,304,7,3859,15,0
1301,14,31,30,15,320,302,7,3857,17,0
1302,14,31,60,5,20,852,20,4426,19,0
1303,14,31,60,5,30,843,22,4429,18,0
1304,14,31,60,5,40,994,25,4525,17,0
1305,14,31,60,5,80,1292,31,4681,21,0
1306,14,31,60,5,160,1452,39,4708,23,0
1307,14,31,60,5,250,1471,42,4706,15,0
1308,14,31,60,5,320,1467,40,4702,12,0
1309,14,31,60,10,20,147,5,2389,15,0
1310,14,31,60,10,30,155,5,2428,15,0
1311,14,31,60,10,40,230,6,3085,14,0
1312,14,31,60,10,80,541,11,4118,14,0
1313,14,31,60,10,160,719,13,4347,15,0
1314,14,31,60,10,250,728,11,4365,18,0
1315,14,31,60,10,320,731,10,4360,17,0
1316,14,31,60,15,20,45,5,931,13,0
1317,14,31,60,15,30,45,4,935,13,0
1318,14,31,60,15,40,71,4,1436,13,0
1319,14,31,60,15,80,232,6,3342,15,0
1320,14,31,60,15,160,347,4,3984,15,0
1321,14,31,60,15,250,355,4,4027,14,0
1322,14,31,60,15,320,355,4,4029,14,0
1323,14,31,100,5,20,929,23,4519,20,0
1324,14,31,100,5,30,934,23,4517,21,0
1325,14,31,100,5,40,1072,26,4598,20,0
1326,14,31,100,5,80,1383,37,4719,23,0
1327,14,31,100,5,160,1512,40,4738,22,0
1328,14,31,100,5,250,1514,42,4738,15,0
1329,14,31,100,5,320,1516,44,4737,16,0
1330,14,31,100,10,20,171,7,2546,15,0
1331,14,31,100,10,30,174,7,2570,14,0
1332,14,31,100,10,40,238,8,3245,16,0
1333,14,31,100,10,80,583,11,4206,15,0
1334,14,31,100,10,160,748,12,4398,16,0
1335,14,31,100,10,250,757,11,4410,17,0
1336,14,31,100,10,320,764,9,4407,15,0
1337,14,31,100,15,20,41,5,951,13,0
1338,14,31,100,15,30,41,5,971,14,0
1339,14,31,100,15,40,63,5,1460,12,0
1340,14,31,100,15,80,239,7,3486,12,0
1341,14,31,100,15,160,363,5,4018,11,0
1342,14,31,100,15,250,368,5,4060,12,0
1343,14,31,100,15,320,370,5,4062,14,0
1344,18,19,15,5,20,2070,170,5037,108,0
1345,18,19,15,5,30,2224,180,5089,104,0
1346,18,19,15,5,40,2342,193,5130,110,0
1347,18,19,15,5,80,2523,200,5135,95,0
1348,18,19,15,5,160,2538,194,5081,85,0
1349,18,19,15,5,250,2539,196,5067,84,0
1350,18,19,15,5,320,2533,197,5069,81,0
1351,18,19,15,10,20,804,52,4286,64,0
1352,18,19,15,10,30,1024,61,4517,65,0
1353,18,19,15,10,40,1274,81,4709,57,0
1354,18,19,15,10,80,1518,94,4817,58,0
1355,18,19,15,10,160,1547,91,4815,57,0
1356,18,19,15,10,250,1541,95,4811,53,0
1357,18,19,15,10,320,1552,99,4807,53,0
1358,18,19,15,15,20,326,22,3124,56,0
1359,18,19,15,15,30,462,23,3692,52,0
1360,18,19,15,15,40,657,32,4225,41,0
1361,18,19,15,15,80,927,37,4507,32,0
1362,18,19,15,15,160,959,42,4516,32,0
1363,18,19,15,15,250,964,43,4517,31,0
1364,18,19,15,15,320,960,43,4511,33,0
1365,18,19,30,5,20,674,27,4086,31,0
1366,18,19,30,5,30,961,27,4425,31,0
1367,18,19,30,5,40,1298,40,4665,33,0
1368,18,19,30,5,80,1696,58,4807,34,0
1369,18,19,30,5,160,1783,68,4823,32,0
1370,18,19,30,5,250,1791,70,4824,28,0
1371,18,19,30,5,320,1788,72,4822,29,0
1372,18,19,30,10,20,115,11,1783,16,0
1373,18,19,30,10,30,229,11,2799,15,0
1374,18,19,30,10,40,470,12,3795,19,0
1375,18,19,30,10,80,959,22,4516,22,0
1376,18,19,30,10,160,1039,28,4566,20,0
1377,18,19,30,10,250,1039,30,4562,23,0
1378,18,19,30,10,320,1042,32,4562,23,0
1379,18,19,30,15,20,36,7,732,12,0
1380,18,19,30,15,30,70,7,1282,15,0
1381,18,19,30,15,40,169,10,2507,13,0
1382,18,19,30,15,80,523,11,4146,15,0
1383,18,19,30,15,160,573,13,4253,18,0
1384,18,19,30,15,250,574,13,4254,18,0
1385,18,19,30,15,320,566,13,4248,19,0
1386,18,19,60,5,20,980,30,4445,30,0
1387,18,19,60,5,30,1282,38,4668,33,0
1388,18,19,60,5,40,1567,55,4808,36,0
1389,18,19,60,5,80,1915,69,4884,28,0
1390,18,19,60,5,160,1970,83,4876,28,0
1391,18,19,60,5,250,1982,80,4883,24,0
1392,18,19,60,5,320,1977,92,4878,24,0
1393,18,19,60,10,20,174,13,2275,19,0
1394,18,19,60,10,30,327,13,3345,20,0
1395,18,19,60,10,40,598,22,4176,25,0
1396,18,19,60,10,80,1080,28,4603,20,0
1397,18,19,60,10,160,1143,32,4619,14,0
1398,18,19,60,10,250,1147,33,4618,17,0
1399,18,19,60,10,320,1146,35,4617,23,0
1400,18,19,60,15,20,48,10,894,15,0
1401,18,19,60,15,30,99,10,1619,14,0
1402,18,19,60,15,40,217,11,3011,17,0
1403,18,19,60,15,80,578,14,4253,18,0
1404,18,19,60,15,160,633,12,4305,13,0
1405,18,19,60,15,250,636,13,4304,14,0
1406,18,19,60,15,320,638,14,4302,19,0
1407,18,19,100,5,20,1077,38,4538,39,0
1408,18,19,100,5,30,1372,43,4716,41,0
1409,18,19,100,5,40,1673,62,4837,42,0
1410,18,19,100,5,80,1977,75,4889,31,0
1411,18,19,100,5,160,2039,92,4888,27,0
1412,18,19,100,5,250,2048,85,4889,21,0
1413,18,19,100,5,320,2041,100,4888,30,0
1414,18,19,100,10,20,185,12,2445,20,0
1415,18,19,100,10,30,351,12,3485,23,0
1416,18,19,100,10,40,646,18,4264,26,0
1417,18,19,100,10,80,1136,29,4624,25,0
1418,18,19,100,10,160,1188,29,4642,13,0
1419,18,19,100,10,250,1193,30,4639,14,0
1420,18,19,100,10,320,1191,36,4633,23,0
1421,18,19,100,15,20,52,9,930,16,0
1422,18,19,100,15,30,106,8,1663,15,0
1423,18,19,100,15,40,240,9,3153,17,0
1424,18,19,100,15,80,609,16,4295,18,0
1425,18,19,100,15,160,660,13,4339,19,0
1426,18,19,100,15,250,665,11,4339,18,0
1427,18,19,100,15,320,664,15,4335,20,0
1428,18,23,15,5,20,1907,118,5010,82,0
1429,18,23,15,5,30,1966,138,5029,89,0
1430,18,23,15,5,40,2081,152,5069,86,0
1431,18,23,15,5,80,2283,179,5094,78,0
1432,18,23,15,5,160,2332,178,5066,75,0
1433,18,23,15,5,250,2318,175,5057,74,0
1434,18,23,15,5,320,2319,179,5051,70,0
1435,18,23,15,10,20,677,38,4130,50,0
1436,18,23,15,10,30,797,44,4281,58,0
1437,18,23,15,10,40,997,51,4507,46,0
1438,18,23,15,10,80,1304,82,4736,47,0
1439,18,23,15,10,160,1337,77,4750,44,0
1440,18,23,15,10,250,1345,77,4746,47,0
1441,18,23,15,10,320,1343,81,4743,45,0
1442,18,23,15,15,20,278,20,2922,46,0
1443,18,23,15,15,30,330,19,3230,45,0
1444,18,23,15,15,40,474,25,3831,42,0
1445,18,23,15,15,80,730,33,4359,33,0
1446,18,23,15,15,160,795,30,4416,34,0
1447,18,23,15,15,250,797,33,4411,33,0
1448,18,23,15,15,320,794,36,4405,30,0
1449,18,23,30,5,20,517,15,3964,31,0
1450,18,23,30,5,30,641,17,4159,26,0
1451,18,23,30,5,40,896,19,4418,29,0
1452,18,23,30,5,80,1335,30,4690,29,0
1453,18,23,30,5,160,1462,44,4735,30,0
1454,18,23,30,5,250,1469,43,4730,27,0
1455,18,23,30,5,320,1469,46,4726,28,0
1456,18,23,30,10,20,80,8,1462,16,0
1457,18,23,30,10,30,111,8,1890,17,0
1458,18,23,30,10,40,240,9,2979,19,0
1459,18,23,30,10,80,671,10,4264,17,0
1460,18,23,30,10,160,784,13,4400,18,0
1461,18,23,30,10,250,787,15,4413,16,0
1462,18,23,30,10,320,786,15,4415,17,0
1463,18,23,30,15,20,20,7,616,13,0
1464,18,23,30,15,30,35,7,777,18,0
1465,18,23,30,15,40,71,6,1489,16,0
1466,18,23,30,15,80,293,7,3636,18,0
1467,18,23,30,15,160,391,9,4047,16,0
1468,18,23,30,15,250,386,10,4055,13,0
1469,18,23,30,15,320,388,11,4070,15,0
1470,18,23,60,5,20,781,24,4361,36,0
1471,18,23,60,5,30,909,23,4484,33,0
1472,18,23,60,5,40,1168,37,4665,33,0
1473,18,23,60,5,80,1575,48,4791,34,0
1474,18,23,60,5,160,1673,58,4806,27,0
1475,18,23,60,5,250,1690,65,4808,29,0
1476,18,23,60,5,320,1690,68,4805,30,0
1477,18,23,60,10,20,127,13,1901,16,0
1478,18,23,60,10,30,170,14,2438,18,0
1479,18,23,60,10,40,332,11,3499,20,0
1480,18,23,60,10,80,758,17,4406,21,0
1481,18,23,60,10,160,870,20,4488,19,0
1482,18,23,60,10,250,875,20,4496,20,0
1483,18,23,60,10,320,877,19,4489,21,0
1484,18,23,60,15,20,36,7,755,16,0
1485,18,23,60,15,30,47,7,978,16,0
1486,18,23,60,15,40,101,7,1877,16,0
1487,18,23,60,15,80,361,9,3933,16,0
1488,18,23,60,15,160,444,7,4140,16,0
1489,18,23,60,15,250,447,7,4146,17,0
1490,18,23,60,15,320,448,7,4146,16,0
1491,18,23,100,5,20,842,24,4453,31,0
1492,18,23,100,5,30,979,25,4566,30,0
1493,18,23,100,5,40,1259,32,4696,34,0
1494,18,23,100,5,80,1651,48,4817,39,0
1495,18,23,100,5,160,1754,53,4829,29,0
1496,18,23,100,5,250,1757,59,4828,28,0
1497,18,23,100,5,320,1753,68,4828,31,0
1498,18,23,100,10,20,125,15,1982,17,0
1499,18,23,100,10,30,178,12,2542,22,0
1500,18,23,100,10,40,359,12,3638,23,0
1501,18,23,100,10,80,818,19,4462,25,0
1502,18,23,100,10,160,924,24,4523,22,0
1503,18,23,100,10,250,928,26,4519,21,0
1504,18,23,100,10,320,927,27,4517,22,0
1505,18,23,100,15,20,33,4,766,12,0
1506,18,23,100,15,30,50,5,999,13,0
1507,18,23,100,15,40,96,7,1939,16,0
1508,18,23,100,15,80,376,8,4006,17,0
1509,18,23,100,15,160,457,6,4175,17,0
1510,18,23,100,15,250,465,6,4180,17,0
1511,18,23,100,15,320,463,6,4179,18,0
1512,18,27,15,5,20,1718,129,4913,76,0
1513,18,27,15,5,30,1757,135,4916,74,0
1514,18,27,15,5,40,1865,146,4948,64,0
1515,18,27,15,5,80,2064,149,5011,62,0
1516,18,27,15,5,160,2105,161,4980,63,0
1517,18,27,15,5,250,2099,155,4980,67,0
1518,18,27,15,5,320,2110,157,4972,59,0
1519,18,27,15,10,20,599,36,4013,63,0
1520,18,27,15,10,30,639,38,4101,62,0
1521,18,27,15,10,40,775,44,4327,64,0
1522,18,27,15,10,80,1088,54,4614,56,0
1523,18,27,15,10,160,1172,63,4657,48,0
1524,18,27,15,10,250,1179,64,4657,46,0
1525,18,27,15,10,320,1179,65,4659,43,0
1526,18,27,15,15,20,250,13,2772,43,0
1527,18,27,15,15,30,270,13,2868,38,0
1528,18,27,15,15,40,355,13,3388,45,0
1529,18,27,15,15,80,573,12,4183,37,0
1530,18,27,15,15,160,652,18,4316,38,0
1531,18,27,15,15,250,654,17,4325,34,0
1532,18,27,15,15,320,655,18,4321,34,0
1533,18,27,30,5,20,405,13,3756,24,0
1534,18,27,30,5,30,432,14,3853,22,0
1535,18,27,30,5,40,590,14,4126,19,0
1536,18,27,30,5,80,1018,24,4540,24,0
1537,18,27,30,5,160,1150,26,4602,23,0
1538,18,27,30,5,250,1169,27,4614,26,0
1539,18,27,30,5,320,1172,30,4615,21,0
1540,18,27,30,10,20,54,6,1208,16,0
1541,18,27,30,10,30,66,6,1345,15,0
1542,18,27,30,10,40,116,4,2081,15,0
1543,18,27,30,10,80,400,7,3729,16,0
1544,18,27,30,10,160,548,8,4184,18,0
1545,18,27,30,10,250,556,8,4203,13,0
1546,18,27,30,10,320,556,8,4219,15,0
1547,18,27,30,15,20,20,4,530,11,0
1548,18,27,30,15,30,18,6,564,11,0
1549,18,27,30,15,40,34,6,875,14,0
1550,18,27,30,15,80,177,5,2851,15,0
1551,18,27,30,15,160,258,5,3728,15,0
1552,18,27,30,15,250,262,5,3836,17,0
1553,18,27,30,15,320,256,6,3834,17,0
1554,18,27,60,5,20,607,14,4207,22,0
1555,18,27,60,5,30,652,15,4255,23,0
1556,18,27,60,5,40,820,20,4430,22,0
1557,18,27,60,5,80,1236,29,4667,22,0
1558,18,27,60,5,160,1407,43,4702,21,0
1559,18,27,60,5,250,1420,41,4702,15,0
1560,18,27,60,5,320,1419,37,4715,13,0
1561,18,27,60,10,20,91,8,1624,13,0
1562,18,27,60,10,30,104,9,1771,13,0
1563,18,27,60,10,40,169,8,2602,12,0
1564,18,27,60,10,80,486,10,4066,15,0
1565,18,27,60,10,160,633,13,4322,17,0
1566,18,27,60,10,250,638,11,4325,18,0
1567,18,27,60,10,320,639,11,4327,16,0
1568,18,27,60,15,20,26,5,640,15,0
1569,18,27,60,15,30,29,4,681,14,0
1570,18,27,60,15,40,47,6,1099,12,0
1571,18,27,60,15,80,202,7,3281,13,0
1572,18,27,60,15,160,294,5,3905,14,0
1573,18,27,60,15,250,296,5,3939,15,0
1574,18,27,60,15,320,295,5,3942,15,0
1575,18,27,100,5,20,675,18,4306,26,0
1576,18,27,100,5,30,718,16,4349,27,0
1577,18,27,100,5,40,901,22,4511,28,0
1578,18,27,100,5,80,1306,36,4710,28,0
1579,18,27,100,5,160,1455,43,4732,23,0
1580,18,27,100,5,250,1462,41,4736,14,0
1581,18,27,100,5,320,1455,47,4733,16,0
1582,18,27,100,10,20,98,12,1682,11,0
1583,18,27,100,10,30,111,13,1832,12,0
1584,18,27,100,10,40,176,12,2748,14,0
1585,18,27,100,10,80,509,10,4161,13,0
1586,18,27,100,10,160,680,13,4348,19,0
1587,18,27,100,10,250,683,11,4355,15,0
1588,18,27,100,10,320,684,12,4356,13,0
1589,18,27,100,15,20,26,5,661,13,0
1590,18,27,100,15,30,29,6,709,15,0
1591,18,27,100,15,40,46,7,1110,11,0
1592,18,27,100,15,80,204,7,3398,10,0
1593,18,27,100,15,160,302,6,3977,12,0
1594,18,27,100,15,250,309,4,3993,10,0
1595,18,27,100,15,320,303,5,3992,12,0
1596,18,31,15,5,20,1569,118,4868,71,0
1597,18,31,15,5,30,1573,117,4869,73,0
1598,18,31,15,5,40,1619,110,4900,75,0
1599,18,31,15,5,80,1837,127,4954,74,0
1600,18,31,15,5,160,1914,133,4941,69,0
1601,18,31,15,5,250,1921,129,4937,65,0
1602,18,31,15,5,320,1922,130,4936,62,0
1603,18,31,15,10,20,541,31,3863,46,0
1604,18,31,15,10,30,543,30,3868,46,0
1605,18,31,15,10,40,623,30,4026,41,0
1606,18,31,15,10,80,893,40,4472,48,0
1607,18,31,15,10,160,993,45,4528,43,0
1608,18,31,15,10,250,999,45,4535,41,0
1609,18,31,15,10,320,1003,49,4535,41,0
1610,18,31,15,15,20,203,11,2633,42,0
1611,18,31,15,15,30,206,11,2648,41,0
1612,18,31,15,15,40,248,11,2957,35,0
1613,18,31,15,15,80,439,21,3940,28,0
1614,18,31,15,15,160,511,20,4176,30,0
1615,18,31,15,15,250,508,18,4197,30,0
1616,18,31,15,15,320,511,18,4207,30,0
1617,18,31,30,5,20,325,11,3448,17,0
1618,18,31,30,5,30,323,11,3438,16,0
1619,18,31,30,5,40,403,9,3665,17,0
1620,18,31,30,5,80,686,15,4244,16,0
1621,18,31,30,5,160,877,18,4395,16,0
1622,18,31,30,5,250,895,19,4404,13,0
1623,18,31,30,5,320,917,21,4408,15,0
1624,18,31,30,10,20,50,6,1015,8,0
1625,18,31,30,10,30,50,6,1035,8,0
1626,18,31,30,10,40,75,6,1349,6,0
1627,18,31,30,10,80,235,8,3078,9,0
1628,18,31,30,10,160,374,9,3807,8,0
1629,18,31,30,10,250,389,11,3907,9,0
1630,18,31,30,10,320,386,11,3907,9,0
1631,18,31,30,15,20,14,3,438,7,0
1632,18,31,30,15,30,14,3,440,7,0
1633,18,31,30,15,40,21,2,560,7,0
1634,18,31,30,15,80,76,5,1910,5,0
1635,18,31,30,15,160,141,5,3175,5,0
1636,18,31,30,15,250,142,6,3382,6,0
1637,18,31,30,15,320,147,6,3416,6,0
1638,18,31,60,5,20,481,14,3948,15,0
1639,18,31,60,5,30,492,14,3965,15,0
1640,18,31,60,5,40,570,12,4129,15,0
1641,18,31,60,5,80,929,20,4502,14,0
1642,18,31,60,5,160,1095,31,4584,15,0
1643,18,31,60,5,250,1104,29,4593,13,0
1644,18,31,60,5,320,1103,29,4590,18,0
1645,18,31,60,10,20,70,6,1345,5,0
1646,18,31,60,10,30,75,7,1369,5,0
1647,18,31,60,10,40,109,6,1773,8,0
1648,18,31,60,10,80,302,7,3526,9,0
1649,18,31,60,10,160,438,8,4065,7,0
1650,18,31,60,10,250,451,8,4110,7,0
1651,18,31,60,10,320,450,8,4114,7,0
1652,18,31,60,15,20,24,2,548,8,0
1653,18,31,60,15,30,24,2,557,8,0
1654,18,31,60,15,40,28,2,691,7,0
1655,18,31,60,15,80,98,5,2311,7,0
1656,18,31,60,15,160,173,5,3520,4,0
1657,18,31,60,15,250,182,5,3674,5,0
1658,18,31,60,15,320,180,5,3682,5,0
1659,18,31,100,5,20,538,16,4062,15,0
1660,18,31,100,5,30,536,16,4081,18,0
1661,18,31,100,5,40,624,16,4231,15,0
1662,18,31,100,5,80,995,22,4561,19,0
1663,18,31,100,5,160,1142,33,4617,23,0
1664,18,31,100,5,250,1157,32,4620,14,0
1665,18,31,100,5,320,1154,31,4618,13,0
1666,18,31,100,10,20,79,8,1380,6,0
1667,18,31,100,10,30,78,8,1400,6,0
1668,18,31,100,10,40,104,8,1852,7,0
1669,18,31,100,10,80,303,10,3666,7,0
1670,18,31,100,10,160,466,9,4122,8,0
1671,18,31,100,10,250,478,9,4164,9,0
1672,18,31,100,10,320,478,9,4166,8,0
1673,18,31,100,15,20,24,2,568,9,0
1674,18,31,100,15,30,23,2,569,8,0
1675,18,31,100,15,40,28,3,719,6,0
1676,18,31,100,15,80,105,6,2425,7,0
1677,18,31,100,15,160,182,7,3640,5,0
1678,18,31,100,15,250,189,5,3752,5,0
1679,18,31,100,15,320,190,5,3757,4,0
1680,22,23,15,5,20,1375,101,4755,71,0
1681,22,23,15,5,30,1622,117,4887,75,0
1682,22,23,15,5,40,1769,130,4950,74,0
1683,22,23,15,5,80,2015,154,5002,69,0
1684,22,23,15,5,160,2044,155,4984,65,0
1685,22,23,15,5,250,2042,157,4970,63,0
1686,22,23,15,5,320,2047,159,4966,65,0
1687,22,23,15,10,20,351,31,3269,44,0
1688,22,23,15,10,30,539,33,3789,43,0
1689,22,23,15,10,40,682,41,4151,38,0
1690,22,23,15,10,80,997,62,4560,50,0
1691,22,23,15,10,160,1068,53,4595,41,0
1692,22,23,15,10,250,1066,55,4592,38,0
1693,22,23,15,10,320,1070,55,4592,41,0
1694,22,23,15,15,20,117,14,1892,47,0
1695,22,23,15,15,30,186,16,2529,39,0
1696,22,23,15,15,40,266,17,3157,43,0
1697,22,23,15,15,80,497,28,4115,36,0
1698,22,23,15,15,160,541,30,4223,30,0
1699,22,23,15,15,250,549,29,4226,27,0
1700,22,23,15,15,320,553,29,4229,28,0
1701,22,23,30,5,20,211,14,2762,20,0
1702,22,23,30,5,30,370,13,3553,22,0
1703,22,23,30,5,40,564,17,4013,22,0
1704,22,23,30,5,80,1040,21,4548,25,0
1705,22,23,30,5,160,1198,34,4618,24,0
1706,22,23,30,5,250,1214,38,4618,23,0
1707,22,23,30,5,320,1205,39,4611,22,0
1708,22,23,30,10,20,23,5,687,11,0
1709,22,23,30,10,30,54,7,1101,14,0
1710,22,23,30,10,40,100,7,1882,14,0
1711,22,23,30,10,80,397,7,3833,15,0
1712,22,23,30,10,160,526,10,4188,16,0
1713,22,23,30,10,250,532,12,4215,13,0
1714,22,23,30,10,320,532,12,4222,15,0
1715,22,23,30,15,20,9,4,368,11,0
1716,22,23,30,15,30,11,4,524,13,0
